#id;1
#rows;2951
#x;y
2025-07-09T00:00:00.000+01:00;0.586
2025-07-09T00:15:00.000+01:00;0.574
2025-07-09T00:30:00.000+01:00;0.565
2025-07-09T00:45:00.000+01:00;0.579
2025-07-09T01:00:00.000+01:00;0.561
2025-07-09T01:15:00.000+01:00;0.569
2025-07-09T01:30:00.000+01:00;0.566
2025-07-09T01:45:00.000+01:00;0.572
2025-07-09T02:00:00.000+01:00;0.55
2025-07-09T02:15:00.000+01:00;0.562
2025-07-09T02:30:00.000+01:00;0.575
2025-07-09T02:45:00.000+01:00;0.562
2025-07-09T03:00:00.000+01:00;0.563
2025-07-09T03:15:00.000+01:00;0.556
2025-07-09T03:30:00.000+01:00;0.564
2025-07-09T03:45:00.000+01:00;0.57
2025-07-09T04:00:00.000+01:00;0.55
2025-07-09T04:15:00.000+01:00;0.558
2025-07-09T04:30:00.000+01:00;0.564
2025-07-09T04:45:00.000+01:00;0.559
2025-07-09T05:00:00.000+01:00;0.567
2025-07-09T05:15:00.000+01:00;0.562
2025-07-09T05:30:00.000+01:00;0.561
2025-07-09T05:45:00.000+01:00;0.561
2025-07-09T06:00:00.000+01:00;0.549
2025-07-09T06:15:00.000+01:00;0.537
2025-07-09T06:30:00.000+01:00;0.561
2025-07-09T06:45:00.000+01:00;0.551
2025-07-09T07:00:00.000+01:00;0.562
2025-07-09T07:15:00.000+01:00;0.557
2025-07-09T07:30:00.000+01:00;0.556
2025-07-09T07:45:00.000+01:00;0.554
2025-07-09T08:00:00.000+01:00;0.542
2025-07-09T08:15:00.000+01:00;0.554
2025-07-09T08:30:00.000+01:00;0.557
2025-07-09T08:45:00.000+01:00;0.551
2025-07-09T09:00:00.000+01:00;0.532
2025-07-09T09:15:00.000+01:00;0.538
2025-07-09T09:30:00.000+01:00;0.533
2025-07-09T09:45:00.000+01:00;0.521
2025-07-09T10:00:00.000+01:00;0.533
2025-07-09T10:15:00.000+01:00;0.52
2025-07-09T10:30:00.000+01:00;0.523
2025-07-09T10:45:00.000+01:00;0.52
2025-07-09T11:00:00.000+01:00;0.525
2025-07-09T11:15:00.000+01:00;0.533
2025-07-09T11:30:00.000+01:00;0.529
2025-07-09T11:45:00.000+01:00;0.528
2025-07-09T12:00:00.000+01:00;0.529
2025-07-09T12:15:00.000+01:00;0.537
2025-07-09T12:30:00.000+01:00;0.526
2025-07-09T12:45:00.000+01:00;0.536
2025-07-09T13:00:00.000+01:00;0.529
2025-07-09T13:15:00.000+01:00;0.522
2025-07-09T13:30:00.000+01:00;0.522
2025-07-09T13:45:00.000+01:00;0.532
2025-07-09T14:00:00.000+01:00;0.53
2025-07-09T14:15:00.000+01:00;0.514
2025-07-09T14:30:00.000+01:00;0.521
2025-07-09T14:45:00.000+01:00;0.524
2025-07-09T15:00:00.000+01:00;0.513
2025-07-09T15:15:00.000+01:00;0.51
2025-07-09T15:30:00.000+01:00;0.523
2025-07-09T15:45:00.000+01:00;0.551
2025-07-09T16:00:00.000+01:00;0.593
2025-07-09T16:15:00.000+01:00;0.6
2025-07-09T16:30:00.000+01:00;0.599
2025-07-09T16:45:00.000+01:00;0.597
2025-07-09T17:00:00.000+01:00;0.589
2025-07-09T17:15:00.000+01:00;0.584
2025-07-09T17:30:00.000+01:00;0.585
2025-07-09T17:45:00.000+01:00;0.57
2025-07-09T18:00:00.000+01:00;0.576
2025-07-09T18:15:00.000+01:00;0.574
2025-07-09T18:30:00.000+01:00;0.57
2025-07-09T18:45:00.000+01:00;0.573
2025-07-09T19:00:00.000+01:00;0.557
2025-07-09T19:15:00.000+01:00;0.573
2025-07-09T19:30:00.000+01:00;0.566
2025-07-09T19:45:00.000+01:00;0.57
2025-07-09T20:00:00.000+01:00;0.572
2025-07-09T20:15:00.000+01:00;0.573
2025-07-09T20:30:00.000+01:00;0.579
2025-07-09T20:45:00.000+01:00;0.574
2025-07-09T21:00:00.000+01:00;0.563
2025-07-09T21:15:00.000+01:00;0.565
2025-07-09T21:30:00.000+01:00;0.57
2025-07-09T21:45:00.000+01:00;0.581
2025-07-09T22:00:00.000+01:00;0.573
2025-07-09T22:15:00.000+01:00;0.579
2025-07-09T22:30:00.000+01:00;0.572
2025-07-09T22:45:00.000+01:00;0.562
2025-07-09T23:00:00.000+01:00;0.568
2025-07-09T23:15:00.000+01:00;0.569
2025-07-09T23:30:00.000+01:00;0.554
2025-07-09T23:45:00.000+01:00;0.582
2025-07-10T00:00:00.000+01:00;0.558
2025-07-10T00:15:00.000+01:00;0.57
2025-07-10T00:30:00.000+01:00;0.564
2025-07-10T00:45:00.000+01:00;0.591
2025-07-10T01:00:00.000+01:00;0.567
2025-07-10T01:15:00.000+01:00;0.567
2025-07-10T01:30:00.000+01:00;0.553
2025-07-10T01:45:00.000+01:00;0.559
2025-07-10T02:00:00.000+01:00;0.562
2025-07-10T02:15:00.000+01:00;0.569
2025-07-10T02:30:00.000+01:00;0.57
2025-07-10T02:45:00.000+01:00;0.55
2025-07-10T03:00:00.000+01:00;0.561
2025-07-10T03:15:00.000+01:00;0.56
2025-07-10T03:30:00.000+01:00;0.556
2025-07-10T03:45:00.000+01:00;0.559
2025-07-10T04:00:00.000+01:00;0.565
2025-07-10T04:15:00.000+01:00;0.564
2025-07-10T04:30:00.000+01:00;0.555
2025-07-10T04:45:00.000+01:00;0.552
2025-07-10T05:00:00.000+01:00;0.554
2025-07-10T05:15:00.000+01:00;0.555
2025-07-10T05:30:00.000+01:00;0.541
2025-07-10T05:45:00.000+01:00;0.541
2025-07-10T06:00:00.000+01:00;0.55
2025-07-10T06:15:00.000+01:00;0.554
2025-07-10T06:30:00.000+01:00;0.534
2025-07-10T06:45:00.000+01:00;0.537
2025-07-10T07:00:00.000+01:00;0.543
